"","id","stNumber","stName","type","capacity"
"14429",7641129,98,"northcliffe blvd","Ring",1
"14430",7641130,201,"carlaw ave","Ring",1
"14431",7641131,897,"queen st w","Ring",1
"14432",7641132,1586,"danforth ave","Ring",1
"14433",7641133,526,"queen st w","Ring",1
"14434",7641134,978,"bathurst st","Ring",1
"14435",7641135,909,"pape ave","Ring",1
"14436",7641136,522,"university ave","Ring",1
"14437",7641137,560,"palmerston ave","Ring",1
"14438",7641138,1024,"queen st e","Ring",1
"14439",7641140,34,"mosley st","Ring",1
"14440",7641141,388,"bloor st w","Ring",1
"14441",7641142,3101,"yonge st","Ring",1
"14442",7641143,1885,"eglinton ave w","Ring",1
"14443",7641144,2751,"danforth ave","Ring",1
"14444",7641145,89,"cedarvale ave","Ring",1
"14445",7641146,76,"grenville st","Ring",1
"14446",7641148,177,"st george st","Ring",1
"14447",7641149,111,"front st e","Ring",1
"14448",7641151,415,"keele st","Ring",1
"14449",7641152,1102,"college st","Ring",1
"14450",7641153,319,"queens quay w","Ring",1
"14451",7641154,485,"broadview ave","Ring",1
"14452",7641155,2160,"yonge st","Ring",1
"14453",7641156,428,"summerhill ave","Ring",1
"14454",7641157,112,"atlantic ave","Ring",1
"14455",7641158,361,"university ave","Ring",1
"14456",7641159,222,"bremner blvd","Ring",1
"14457",7641160,115,"winona dr","Ring",1
"14458",7641161,107,"richmond st e","Ring",1
"14459",7641162,499,"jones ave","Ring",1
"14460",7641163,775,"dovercourt rd","Ring",1
"14461",7641164,301,"davenport rd","Ring",1
"14462",7641166,561,"bloor st w","Ring",1
"14463",7641167,882,"broadview ave","Ring",1
"14464",7641168,733,"bloor st w","Ring",1
"14465",7641169,40,"east liberty st","Ring",1
"14466",7641170,706,"college st","Ring",1
"14467",7641171,2069,"yonge st","Ring",1
"14468",7641173,869,"yonge st","Ring",1
"14469",7641174,1,"grenview blvd n","Ring",1
"14470",7641175,189,"avenue rd","Ring",1
"14471",7641176,559,"college st","Ring",1
"14472",7641177,2,"st lawrence st","Ring",1
"14473",7641178,6000,"dufferin st","Ring",1
"14474",7641179,365,"college st","Ring",1
"14475",7641180,390,"bloor st w","Ring",1
"14476",7641181,340,"queen st w","Ring",1
"14477",7641182,697,"college st","Ring",1
"14478",7641183,295,"harbord st","Ring",1
"14479",7641184,2206,"bloor st w","Ring",1
"14480",7641185,358,"bloor st w","Ring",1
"14481",7641187,223,"parliament st","Ring",1
"14482",7641188,101,"college st","Ring",1
"14483",7641189,1727,"eglinton ave w","Ring",1
"14484",7641190,656,"queen st w","Ring",1
"14485",7641191,2215,"bloor st w","Ring",1
"14486",7641192,847,"dundas st w","Ring",1
"14487",7641193,881,"king st w","Ring",1
"14488",7641194,58,"sumach st","Ring",1
"14489",7641196,5667,"yonge st","Ring",1
"14490",7641197,1430,"kingston rd","Ring",1
"14491",7641198,588,"queen st w","Ring",1
"14492",7641199,319,"college st","Ring",1
"14493",7641200,113,"simpson ave","Ring",1
"14494",7641202,2454,"yonge st","Ring",1
"14495",7641204,851,"college st","Ring",1
"14496",7641205,11,"kennedy park rd","Ring",1
"14497",7641206,7,"cameron st","Ring",1
"14498",7641207,1560,"yonge st","Ring",1
"14499",7641208,519,"dundas st w","Ring",1
"14500",7641210,187,"baldwin st","Ring",1
"14501",7641211,391,"roncesvalles ave","Ring",1
"14502",7641212,2867,"lake shore blvd w","Ring",1
"14503",7641213,333,"roncesvalles ave","Ring",1
"14504",7641214,491,"parliament st","Ring",1
"14505",7641216,33,"russell st","Ring",1
"14506",7641217,97,"collier st","Ring",1
"14507",7641219,318,"dundas st w","Ring",1
"14508",7641220,100,"gloucester st","Ring",1
"14509",7641221,179,"first ave","Ring",1
"14510",7641222,187,"church st","Ring",1
"14511",7641223,245,"queens quay w","Ring",1
"14512",7641224,1910,"eglinton ave w","Ring",1
"14513",7641225,101,"richmond st w","Ring",1
"14514",7641226,1678,"avenue rd","Ring",1
"14515",7641227,260,"queens quay w","Ring",1
"14516",7641228,150,"john st","Ring",1
"14517",7641229,1265,"queen st w","Ring",1
"14518",7641230,222,"niagara st","Ring",1
"14519",7641231,66,"maitland st","Ring",1
"14520",7641232,356,"king st w","Ring",1
"14521",7641233,1136,"queen st w","Ring",1
"14522",7641234,56,"queen st e","Ring",1
"14523",7641235,41,"cranfield rd","Ring",1
"14524",7641237,2466,"dundas st w","Ring",1
"14525",7641238,1,"queen st e","Ring",1
"14526",7641239,120,"tecumseth st","Ring",1
"14527",7641240,464,"spadina ave","Ring",1
"14528",7641241,1422,"yonge st","Ring",1
"14529",7641242,985,"queen st e","Ring",1
"14530",7641243,484,"church st","Ring",1
"14531",7641244,37,"shuter st","Ring",1
"14532",7641246,139,"king st e","Ring",1
"14533",7641247,119,"george st","Ring",1
"14534",7641248,720,"bathurst st","Ring",1
"14535",7641249,175,"wellington st w","Ring",1
"14536",7641250,111,"victoria st","Ring",1
"14537",7641252,2,"brentwood rd n","Ring",1
"14538",7641253,1211,"king st w","Ring",1
"14539",7641254,391,"yonge st","Ring",1
"14540",7641255,175,"college st","Ring",1
"14541",7641256,488,"college st","Ring",1
"14542",7641257,222,"elm st","Ring",1
"14543",7641258,135,"dundas st e","Ring",1
"14544",7641259,295,"roncesvalles ave","Ring",1
"14545",7641260,3009,"dundas st w","Ring",1
"14546",7641261,167,"main st","Ring",1
"14547",7641262,1314,"danforth ave","Ring",1
"14548",7641263,225,"adelaide st w","Ring",1
"14549",7641264,33,"mill st","Ring",1
"14550",7641265,31,"britain st","Ring",1
"14551",7641266,31,"britain st","Ring",1
"14552",7641267,1331,"danforth ave","Ring",1
"14553",7641268,265,"davenport rd","Ring",1
"14554",7641269,25,"hayden st","Ring",1
"14555",7641270,1086,"bloor st w","Ring",1
"14556",7641271,484,"king st e","Ring",1
"14557",7641272,568,"spadina cres","Ring",1
"14558",7641274,525,"wilson ave","Ring",1
"14559",7641275,318,"richmond st w","Ring",1
"14560",7641276,243,"bloor st e","Ring",1
"14561",7641277,371,"queen st e","Ring",1
"14562",7641278,1756,"dundas st w","Ring",1
"14563",7641279,40,"mc caul st","Ring",1
"14564",7641280,1560,"yonge st","Ring",1
"14565",7641281,2471,"yonge st","Ring",1
"14566",7641282,885,"dundas st e","Ring",1
"14567",7641283,51,"dockside dr","Ring",1
"14568",7641284,1507,"yonge st","Ring",1
"14569",7641285,901,"king st w","Ring",1
"14570",7641286,100,"harbord st","Ring",1
"14571",7641287,40,"wabash ave","Ring",1
"14572",7641288,279,"king st e","Ring",1
"14573",7641289,657,"spadina ave","Ring",1
"14574",7641290,482,"queen st w","Ring",1
"14575",7641291,100,"gloucester st","Ring",1
"14576",7641292,1751,"lake shore blvd w","Ring",1
"14577",7641293,895,"don mills rd","Ring",1
"14578",7641294,1636,"queen st e","Ring",1
"14579",7641295,373,"eglinton ave w","Ring",1
"14580",7641296,5090,"yonge st","Ring",1
"14581",7641297,3425,"dundas st w","Ring",1
"14582",7641298,25,"ansell ave","Ring",1
"14583",7641299,181,"lowther ave","Ring",1
"14584",7641300,1541,"eglinton ave w","Ring",1
"14585",7641301,3334,"danforth ave","Ring",1
"14586",7641302,95,"regal rd","Ring",1
"14587",7641303,288,"bloor st w","Ring",1
"14588",7641304,74,"alhambra ave","Ring",1
"14589",7641306,7,"hayden st","Ring",1
"14590",7641307,74,"dundas st e","Ring",1
"14591",7641308,2166,"queen st e","Ring",1
"14592",7641310,15,"mill st","Ring",1
"14593",7641311,575,"danforth ave","Ring",1
"14594",7641312,535,"st clair ave w","Ring",1
"14595",7641313,1,"cole st","Ring",1
"14596",7641314,235,"the esplanade","Ring",1
"14597",7641315,214,"wellington st w","Ring",1
"14598",7641316,80,"hayden st","Ring",1
"14599",7641317,3,"hastings ave","Ring",1
"14600",7641318,621,"university ave","Ring",1
"14601",7641319,41,"front st e","Ring",1
"14602",7641320,2036,"queen st e","Ring",1
"14603",7641321,1278,"bay st","Ring",1
"14604",7641322,777,"bay st","Ring",1
"14605",7641323,180,"john st","Ring",1
"14606",7641324,443,"bloor st e","Ring",1
"14607",7641325,508,"bloor st w","Ring",1
"14608",7641326,195,"spadina ave","Ring",1
"14609",7641327,245,"queens quay w","Ring",1
"14610",7641328,1401,"dupont st","Ring",1
"14611",7641329,1151,"queen st w","Ring",1
"14612",7641330,555,"university ave","Ring",1
"14613",7641331,3285,"dundas st w","Ring",1
"14614",7641332,81,"navy wharf crt","Ring",1
"14615",7641333,447,"king st w","Ring",1
"14616",7641334,420,"king st e","Ring",1
"14617",7641335,100,"harbord st","Ring",1
"14618",7641336,83,"gould st","Ring",1
"14619",7641337,110,"george st s","Ring",1
"14620",7641338,215,"king st w","Ring",1
"14621",7641339,20,"john st","Ring",1
"14622",7641340,1665,"dundas st w","Ring",1
"14623",7641341,1284,"dundas st w","Ring",1
"14624",7641343,31,"princess st","Ring",1
"14625",7641344,140,"charles st w","Ring",1
"14626",7641345,15,"elm ave","Ring",1
"14627",7641346,791,"bathurst st","Ring",1
"14628",7641347,2062,"lawrence ave e","Ring",1
"14629",7641348,251,"queens quay w","Ring",1
"14630",7641349,263,"mc caul st","Ring",1
"14631",7641350,156,"borough dr","Ring",1
"14632",7641351,236,"gerrard st e","Ring",1
"14633",7641352,1985,"danforth ave","Ring",1
"14634",7641353,56,"mc caul st","Ring",1
"14635",7641354,410,"college st","Ring",1
"14636",7641355,525,"adelaide st e","Ring",1
"14637",7641356,82,"roncesvalles ave","Ring",1
"14638",7641357,211,"roncesvalles ave","Ring",1
"14639",7641358,1407,"yonge st","Ring",1
"14640",7641359,170,"memorial park ave","Ring",1
"14641",7641360,2432,"bloor st w","Ring",1
"14642",7641361,443,"queen st w","Ring",1
"14643",7641362,754,"bay st","Ring",1
"14644",7641363,635,"danforth ave","Ring",1
"14645",7641364,85,"queens wharf rd","Ring",1
"14646",7641365,49,"wellington st e","Ring",1
"14647",7641366,1500,"bayview ave","Ring",1
"14648",7641367,34,"bathurst st","Ring",1
"14649",7641368,730,"queen st e","Ring",1
"14650",7641369,176,"the esplanade","Ring",1
"14651",7641370,151,"john st","Ring",1
"14652",7641371,18,"king st e","Ring",1
"14653",7641372,15,"brunel crt","Ring",1
"14654",7641373,872,"davenport rd","Ring",1
"14655",7641374,1000,"dupont st","Ring",1
"14656",7641375,501,"adelaide st e","Ring",1
"14657",7641376,84,"elizabeth st","Ring",1
"14658",7641377,38,"shuter st","Ring",1
"14659",7641378,155,"college st","Ring",1
"14660",7641379,245,"dupont st","Ring",1
"14661",7641380,2062,"lawrence ave e","Ring",1
"14662",7641381,250,"eglinton ave w","Ring",1
"14663",7641382,590,"king st w","Ring",1
"14664",7641383,70,"adelaide st e","Ring",1
"14665",7641384,123,"edward st","Ring",1
"14666",7641385,81,"ranleigh ave","Ring",1
"14667",7641386,705,"king st w","Ring",1
"14668",7641388,5080,"dundas st w","Ring",1
"14669",7641389,339,"danforth ave","Ring",1
"14670",7641390,493,"king st e","Ring",1
"14671",7641391,821,"dundas st w","Ring",1
"14672",7641392,112,"college st","Ring",1
"14673",7641393,241,"church st","Ring",1
"14674",7641394,76,"elm st","Ring",1
"14675",7641395,318,"king st e","Ring",1
"14676",7641396,16,"russell st","Ring",1
"14677",7641397,520,"queen st e","Ring",1
"14678",7641398,115,"george st","Ring",1
"14679",7641399,128,"simcoe st","Ring",1
"14680",7641400,222,"jarvis st","Ring",1
"14681",7641402,60,"simcoe st","Ring",1
"14682",7641403,114,"church st","Ring",1
"14683",7641404,1079,"college st","Ring",1
"14684",7641405,142,"avenue rd","Ring",1
"14685",7641406,746,"gerrard st e","Ring",1
"14686",7641407,203,"queens quay w","Ring",1
"14687",7641408,1623,"queen st w","Ring",1
"14688",7641409,361,"university ave","Ring",1
"14689",7641410,634,"college st","Ring",1
"14690",7641411,565,"eglinton ave w","Ring",1
"14691",7641412,610,"university ave","Ring",1
"14692",7641413,579,"richmond st w","Ring",1
"14693",7641414,603,"davenport rd","Ring",1
"14694",7641415,170,"st george st","Ring",1
"14695",7641416,61,"college st","Ring",1
"14696",7641417,900,"bay st","Ring",1
"14697",7641418,23,"baldwin st","Ring",1
"14698",7641419,235,"spadina ave","Ring",1
"14699",7641421,461,"adelaide st w","Ring",1
"14700",7641422,483,"bay st","Ring",1
"14701",7641423,26,"lombard st","Ring",1
"14702",7641424,575,"eglinton ave w","Ring",1
"14703",7641425,319,"ossington ave","Ring",1
"14704",7641427,100,"college st","Ring",1
"14705",7641428,233,"carlaw ave","Ring",1
"14706",7641429,32,"front st w","Ring",1
"14707",7641430,74,"front st e","Ring",1
"14708",7641431,1027,"king st w","Ring",1
"14709",7641432,495,"queen st w","Ring",1
"14710",7641433,1714,"queen st w","Ring",1
"14711",7641434,40,"roncesvalles ave","Ring",1
"14712",7641435,110,"st george st","Ring",1
"14713",7641436,149,"college st","Ring",1
"14714",7641437,125,"queens quay e","Ring",1
"14715",7641438,277,"borden st","Rack",1
"14716",7641439,145,"queens quay w",NA,1
"14717",7641440,2178,"bloor st w","Ring",1
"14718",7641443,469,"college st","Ring",1
"14719",7641444,14,"temperance st","Ring",1
"14720",7641445,129,"peter st","Ring",1
"14721",7641446,151,"yonge st","Ring",1
"14722",7641447,330,"university ave","Ring",1
"14723",7641448,155,"dalhousie st","Ring",1
"14724",7641449,2342,"bloor st w","Ring",1
"14725",7641450,109,"queens quay w","Ring",1
"14726",7641452,2471,"st clair ave w","Ring",1
"14727",7641453,1488,"queen st w","Ring",1
"14728",7641454,2400,"dundas st w","Ring",1
"14729",7641455,990,"queen st w","Ring",1
"14730",7641456,640,"dundas st e","Ring",1
"14731",7641457,7,"irwin ave","Ring",1
"14732",7641458,201,"king st e","Ring",1
"14733",7641459,320,"huron st","Ring",1
"14734",7641460,70,"peter st","Ring",1
"14735",7641461,573,"christie st","Ring",1
"14736",7641462,1303,"queen st w","Ring",1
"14737",7641463,451,"richmond st w","Ring",1
"14738",7641464,316,"yonge st","Ring",1
"14739",7641465,711,"bay st","Ring",1
"14740",7641466,229,"spadina ave","Ring",1
"14741",7641469,522,"university ave","Ring",1
"14742",7641470,3076,"dundas st w","Ring",1
"14743",7641471,978,"danforth ave","Ring",1
"14744",7641472,170,"university ave","Ring",1
"14745",7641473,835,"yonge st","Ring",1
"14746",7641474,10,"bellair st","Ring",1
"14747",7641475,189,"the esplanade","Ring",1
"14748",7641476,1006,"dufferin st","Ring",1
"14749",7641477,1,"adelaide st e","Ring",1
"14750",7641478,6,"st clair ave e","Ring",1
"14751",7641479,1609,"bayview ave","Ring",1
"14752",7641480,277,"roncesvalles ave","Ring",1
"14753",7641481,184,"jarvis st","Ring",1
"14754",7641482,230,"queens quay w","Ring",1
"14755",7641483,3003,"danforth ave","Ring",1
"14756",7641484,2358,"danforth ave","Ring",1
"14757",7641485,35,"bellevue ave","Ring",1
"14758",7641486,931,"college st","Ring",1
"14759",7641487,464,"yonge st",NA,1
"14760",7641488,55,"bloor st w","Ring",1
"14761",7641489,585,"college st","Ring",1
"14762",7641490,517,"clendenan ave","Ring",1
"14763",7641491,73,"spadina ave","Ring",1
"14764",7641492,120,"wellington st w","Ring",1
"14765",7641493,420,"huron st","Ring",1
"14766",7641494,56,"york st","Ring",1
"14767",7641495,571,"jarvis st","Ring",1
"14768",7641496,1256,"danforth ave","Ring",1
"14769",7641497,380,"huron st","Ring",1
"14770",7641498,525,"adelaide st e","Ring",1
"14771",7641499,120,"york st","Ring",1
"14772",7641500,11,"curity ave","Ring",1
"14773",7641501,80,"chestnut st","Ring",1
"14774",7641502,1024,"dupont st","Ring",1
"14775",7641503,8,"bay st","Ring",1
"14776",7641504,948,"st clair ave w","Ring",1
"14777",7641505,475,"front st e","Ring",1
"14778",7641506,972,"queen st e","Ring",1
"14779",7641507,2045,"dufferin st","Ring",1
"14780",7641508,1,"draper st","Ring",1
"14781",7641509,470,"wellington st w","Ring",1
"14782",7641510,367,"front st w","Ring",1
"14783",7641511,3053,"lake shore blvd w","Ring",1
"14784",7641512,1,"willingdon blvd","Ring",1
"14785",7641513,171,"walnut ave","Ring",1
"14786",7641514,573,"christie st","Ring",1
"14787",7641515,70,"richmond st e","Ring",1
"14788",7641516,221,"spadina ave","Ring",1
"14789",7641517,138,"oakwood ave","Ring",1
"14790",7641520,459,"eglinton ave w","Ring",1
"14791",7641521,996,"queen st e","Ring",1
"14792",7641522,205,"spadina rd","Ring",1
"14793",7641523,1969,"eglinton ave w","Ring",1
"14794",7641525,2600,"eglinton ave w","Ring",1
"14795",7641526,800,"king st w","Ring",1
"14796",7641528,300,"queen st w","Ring",1
"14797",7641529,21,"phoebe st","Ring",1
"14798",7641530,1986,"eglinton ave w","Ring",1
"14799",7641531,3334,"danforth ave","Ring",1
"14800",7641532,324,"bloor st w","Ring",1
"14801",7641533,259,"annette st","Ring",1
"14802",7641534,399,"church st","Ring",1
"14803",7641535,318,"dupont st","Ring",1
"14804",7641536,2393,"bloor st w","Ring",1
"14805",7641537,437,"roncesvalles ave","Ring",1
"14806",7641538,35,"britain st","Ring",1
"14807",7641539,274,"king st w","Ring",1
"14808",7641540,1631,"queen st e","Ring",1
"14809",7641541,60,"wellesley st e","Ring",1
"14810",7641542,814,"bloor st w","Ring",1
"14811",7641543,25,"harbord st","Ring",1
"14812",7641544,1006,"dufferin st","Ring",1
"14813",7641545,258,"victoria st","Ring",1
"14814",7641546,20,"john st","Ring",1
"14815",7641547,21,"dundas sq","Ring",1
"14816",7641549,154,"the esplanade","Ring",1
"14817",7641550,1950,"danforth ave","Ring",1
"14818",7641551,320,"huron st","Ring",1
"14819",7641552,50,"woodmount ave","Ring",1
"14820",7641553,74,"front st e","Ring",1
"14821",7641555,152,"the esplanade","Ring",1
"14822",7641556,31,"britain st","Ring",1
"14823",7641557,1029,"king st w","Ring",1
"14824",7641558,9,"davies ave","Ring",1
"14825",7641559,240,"king st e","Ring",1
"14826",7641561,78,"beverley st","Ring",1
"14827",7641562,526,"king st e","Ring",1
"14828",7641563,387,"sherbourne st","Ring",1
"14829",7641564,415,"parliament st","Ring",1
"14830",7641565,194,"augusta ave","Ring",1
"14831",7641566,1180,"queen st e","Ring",1
"14832",7641567,3379,"yonge st","Ring",1
"14833",7641568,344,"high park ave","Ring",1
"14834",7641569,2352,"bloor st w","Ring",1
"14835",7641570,717,"college st","Ring",1
"14836",7641571,368,"queen st e","Ring",1
"14837",7641572,269,"gerrard st e","Ring",1
"14838",7641573,236,"sherbourne st","Ring",1
"14839",7641574,83,"power st","Ring",1
"14840",7641575,728,"queen st w","Ring",1
"14841",7641576,942,"queen st w","Ring",1
"14842",7641577,194,"queen st w","Ring",1
"14843",7641578,295,"queen st w","Ring",1
"14844",7641579,370,"broadview ave","Ring",1
"14845",7641580,1041,"pape ave","Ring",1
"14846",7641581,571,"bloor st w","Ring",1
"14847",7641582,1035,"kingston rd","Ring",1
"14848",7641584,30,"lake shore blvd w","Ring",1
"14849",7641585,608,"dundas st w","Ring",1
"14850",7641587,312,"adelaide st w","Ring",1
"14851",7641588,125,"lower jarvis st","Ring",1
"14852",7641589,427,"bloor st w","Ring",1
"14853",7641590,171,"front st w","Ring",1
"14854",7641591,78,"dewson st",NA,1
"14855",7641592,3402,"yonge st","Rack",1
"14856",7641593,1,"eglinton ave e","Ring",1
"14857",7641594,319,"oakwood ave","Ring",1
"14858",7641596,3078,"lake shore blvd w","Ring",1
"14859",7641597,14,"queen st w","Ring",1
"14860",7641598,1014,"bloor st w","Ring",1
"14861",7641599,2299,"yonge st","Ring",1
"14862",7641600,60,"grosvenor st","Ring",1
"14863",7641601,322,"yonge st","Ring",1
"14864",7641603,464,"king st w","Ring",1
"14865",7641604,1228,"king st w","Ring",1
"14866",7641605,117,"spadina ave","Ring",1
"14867",7641606,70,"peter st","Ring",1
