location_id,location,lng,lat,centreline_type,centreline_id,px,latest_count_id,latest_count_date
4144,AVA RD AT BATHURST ST (PX 505),-79.4243409979221,43.6979450039679,2,13458543,505,31941,2015-04-01
4145,BATHURST ST AT EGLINTON AVE (PX 100),-79.4255610025978,43.7009920012768,2,13458084,100,32123,2015-04-11
4146,BATHURST ST AT CARIBOU RD & DELLPARK AVE (PX 2133),-79.4294130023228,43.7176290038528,2,13455397,2133,39097,2019-06-27
4147,BATHURST ST AT LAWRENCE AVE (PX 423),-79.429816002816,43.7192580018085,2,13455135,423,40823,2020-02-29
4148,# 4600 BATHURST ST AT YMHA 335M S OF ELLERSLIE (PX 673),-79.4401710060418,43.7624440030504,1,30007983,673,31969,2015-04-01
4149,BATHURST ST AT COCKSFIELD AVE,-79.438791142,43.756790757,2,13449410,,31839,2015-02-26
4150,BATHURST ST AT FINCH AVE W (PX 675),-79.4430079979862,43.773858996676,2,13446970,675,39675,2019-12-18
4151,EGLINTON AVE E AT MARKHAM RD (PX 463),-79.2189130009699,43.7431820018926,2,13450997,463,40873,2020-09-26
4152,NINTH LINE AT STEELES AVE (PX 1979),-79.2258639974125,43.8425160016741,2,14228258,1979,37629,2018-08-28
4153,LAWRENCE AVE AT MARKHAM RD (PX 420),-79.2253240008177,43.7598219974576,2,13448547,420,31029,2014-04-12
4154,MARKHAM RD AT PROGRESS AVE & PROGRESS CRT (PX 878),-79.2338900025899,43.7817459980458,2,13445553,878,30909,2014-04-05
4155,MARKHAM RD AT SHEPPARD AVE (PX 701),-79.2387529992647,43.7938689980114,2,13444062,701,39519,2019-12-05
4156,FINCH AVE AT MARKHAM RD (PX 1257),-79.2430759998232,43.8129710006548,2,13442251,1257,35303,2016-12-06
4157,MARKHAM RD AT NASHDENE RD (PX 1620),-79.2461869972857,43.8202380008992,2,13441912,1620,28395,2012-02-22
4158,MARKHAM RD AT STEELES AVE (PX 1583),-79.2511890037329,43.8365979968062,2,13441620,1583,33057,2016-01-20
4159,KING ST AT PORTLAND ST (PX 1225),-79.4000970046864,43.6444529993708,2,13467654,1225,36427,2017-05-17
4160,AUGUSTA AVE AT QUEEN ST (PX 552),-79.3996759945446,43.648067003628,2,13467096,552,38163,2018-12-18
4161,LAKE SHORE BLVD W AT LOWER SPADINA AVE (PX 215),-79.3922415927836,43.6384933184739,2,13468377,215,29267,2012-10-06
4162,FRONT ST AT SPADINA AVE (PX 272),-79.393928003032,43.6427380003057,2,13467856,272,34481,2016-09-17
4163,ADELAIDE ST AT SPADINA AVE (PX 274),-79.3955699992994,43.6467399997327,2,13467308,274,38683,2019-04-09
4164,CAMDEN ST AT SPADINA AVE,-79.395829745,43.647397808,2,13467197,,7118,1998-03-04
4165,RICHMOND ST AT SPADINA AVE (PX 275),-79.3959690008641,43.6478069983399,2,13467124,275,34461,2016-09-17
4166,SPADINA AVE AT SULLIVAN ST (PX 1335),-79.3972390021374,43.6509019962358,2,13466618,1335,29103,2012-08-28
4167,DUNDAS ST AT SPADINA AVE (PX 277),-79.3980490041488,43.652944004499,2,13466288,277,32141,2015-04-11
4168,SPADINA AVE AT ST ANDREWS ST (PX 1146),-79.3986440027187,43.6544029962107,2,13466069,1146,29217,2012-09-17
4169,NASSAU ST AT SPADINA AVE (PX 278),-79.3992310023226,43.6558509957541,2,13465836,278,29117,2012-08-22
4170,COLLEGE ST AT SPADINA AVE (PX 279),-79.40004800215,43.6579480015013,2,13465489,279,35171,2017-01-14
4171,RUSSELL ST AT SPADINA CRES (EAST LEG),-79.399920118,43.659802008,2,13465201,2117,17763,2006-05-11
4172,SPADINA AVE AT WILLCOCKS ST (PX 1761),-79.4014100005626,43.6613019966444,2,13464960,1761,25159,2010-01-11
4173,HARBORD ST AT SPADINA AVE (PX 280),-79.4021090034347,43.663051999186,2,13464674,280,28459,2012-02-07
4174,SPADINA AVE AT SUSSEX AVE (PX 1760),-79.4027399984052,43.6646560003837,2,13464417,1760,28107,2011-11-15
4175,BLOOR ST AT SPADINA AVE & SPADINA RD (PX 281),-79.4038699943789,43.6666569991983,2,13464094,281,38279,2019-01-26
4176,LOWER SPADINA AVE AT QUEENS QUAY (PX 2410),-79.391888999842,43.637653003792,2,13468466,2410,39175,2019-07-29
4177,KING ST AT SPADINA AVE (PX 273),-79.3950459963437,43.6454700030013,2,13467505,273,38837,2019-05-04
4178,DAVENPORT RD AT SPADINA RD (PX 1023),-79.4081299990149,43.6774159982579,2,13462293,1023,41463,2021-03-10
4179,QUEEN ST AT SPADINA AVE (PX 276),-79.3963809968113,43.6487650006283,2,13466982,276,34453,2016-09-17
4180,DUPONT ST AT SPADINA RD (PX 840),-79.4071219955227,43.674856999541,2,13462730,840,33667,2016-04-28
4181,EMMETT AVE AT YORK HUMBER HS,-79.504547876,43.687921787,2,13460606,,7136,1998-10-19
4182,HARBORD ST AT HURON ST (PX 1145),-79.4000870029042,43.6634980034511,2,13464619,1145,24909,2009-12-01
4184,BLUE JAYS WAY AT WELLINGTON ST (PX 1682),-79.3917939962738,43.6447479957399,2,13467601,1682,37497,2018-06-20
4185,BLUE JAYS WAY AT FRONT ST (PX 1580),-79.391285005068,43.6434209988582,2,13467763,1580,36435,2017-06-21
4186,TAPSCOTT RD AT WASHBURN WAY & MALVERN TOWN CENTRE (PX 1708),-79.2242289988277,43.8044929961069,2,13442903,1708,28645,2012-04-17
4187,JOHN ST AT KING ST (PX 1320),-79.3897729942852,43.6466030020961,2,13467321,1320,36425,2017-05-17
4188,KING ST AT SIMCOE ST (PX 199),-79.3861099975775,43.6473949971511,2,13467173,199,36361,2017-05-17
4189,AVENUE RD AT BLOOR ST W & QUEENS PARK (PX 86),-79.3941410047002,43.6687199975198,2,13463747,86,41931,2021-07-29
4190,AVENUE RD AT ROXBOROUGH ST,-79.397423563,43.67669127,2,13462384,,35879,2017-06-22
4191,AVENUE RD AT MACPHERSON AVE (NORTH INTERSECTION),-79.397996957,43.678164139,2,13462111,,35939,2017-06-22
4192,AVENUE RD AT ST CLAIR AVE W (PX 112),-79.4014949949487,43.6866400031138,2,13460576,112,42349,2021-08-14
4193,AVENUE RD AT HEATH ST (PX 603),-79.4023379941579,43.6887209992919,2,13460197,603,34199,2016-04-13
4194,AVENUE RD AT LYTTON BLVD (PX 1769),-79.4118860038116,43.7139749997728,2,13455941,1769,35673,2017-04-06
4196,AVENUE RD AT WILSON AVE (PX 123),-79.4216469952154,43.7398709966229,2,13452017,123,41981,2021-08-31
4197,QUEENS PARK CRES AT QUEENS PARK RD (PX 227),-79.392978316603,43.6659682513284,1,6341291,227,38269,2019-01-26
4198,ADELAIDE ST AT UNIVERSITY AVE (PX 78),-79.3855560013834,43.648869002318,2,13466931,78,38691,2019-04-09
4199,ARMOURY ST AT UNIVERSITY AVE (PX 166),-79.3875819973083,43.653106998411,2,13466234,166,34803,2016-11-10
4200,DUNDAS ST W AT UNIVERSITY AVE (PX 81),-79.3883140021518,43.6547899971341,2,13465980,81,42213,2021-06-26
4201,GERRARD ST AT UNIVERSITY AVE (PX 1608),-79.3894889938849,43.6575289991005,2,13465527,1608,38231,2019-01-26
4202,FRONT ST AT UNIVERSITY AVE & YORK ST (PX 75),-79.3824709945498,43.6452919970234,2,13467506,75,34549,2016-09-17
4203,BEECROFT RD AT ELMHURST AVE (PX 1783),-79.4138189982251,43.762634000369,2,13448543,1783,30009,2013-05-02
4204,BREMNER BLVD AT YORK ST & RAPTORS WAY (PX 1755),-79.3814749973358,43.6429119965406,2,13975054,1755,41443,2021-03-09
4205,KING ST AT YORK ST (PX 72),-79.3835779986546,43.6479240041335,2,13467083,72,34761,2016-11-10
4206,ELIZABETH ST AT GERRARD ST (PX 1358),-79.3864150051833,43.6581730029893,2,13465422,1358,35565,2017-01-18
4207,BAY ST AT HARBOUR SQ & QUEENS QUAY (PX 2416),-79.3768409985475,43.6411520012208,2,13468022,2416,36045,2017-07-19
4208,BAY ST AT FRONT ST (PX 59),-79.3791339961899,43.6459869966748,2,13467389,59,38457,2019-03-02
4209,BAY ST AT KING ST (PX 61),-79.3802779942645,43.6486500031974,2,13466960,61,38347,2019-02-02
4210,BAY ST AT ELM ST (PX 913),-79.3844149971193,43.6573070037759,2,13465545,913,38335,2019-02-02
4211,BAY ST AT GROSVENOR ST (PX 193),-79.3863830008235,43.6624689979815,2,13464728,193,38089,2018-12-18
4212,BAY ST AT YORKVILLE AVE (PX 895),-79.3901989976741,43.6713559999187,2,13463253,895,38329,2019-02-02
4213,LAWRENCE AVE AT PHARMACY AVE (PX 408),-79.3046449988977,43.7432420025419,2,13451212,408,36635,2018-02-06
4214,BIRCHMOUNT RD AT LAWRENCE AVE (PX 410),-79.2848360046077,43.7475179991836,2,13450484,410,35385,2016-12-10
4215,LAWRENCE AVE AT CEDARBRAE MALL W TCS 245M E OF GREENBRAE(PX 1006),-79.2304299956737,43.7587599977244,1,11485087,1006,26371,2010-10-06
4216,LAWRENCE AVE AT SCARBOROUGH GOLF CLUB RD (PX 397),-79.2158379985684,43.7618520036741,2,13448254,397,41535,2021-03-16
4217,GREENBRAE CRCT AT GREENCEDAR CRCT & LAWRENCE AVE (PX 419),-79.2330769989999,43.7581840043566,2,13448786,419,27153,2011-03-30
4218,BRIDGEPORT DR AT CHARLOTTETOWN BLVD & LAWRENCE AVE (PX 1827),-79.1408209974942,43.7786450039637,2,13445741,1827,41049,2020-10-01
4219,BLACKSTONE ST AT DUCKWORTH ST & LAWRENCE AVE (PX 2000),-79.5000519998911,43.7036139995688,2,13457834,2000,40777,2020-03-10
4220,CROW TRL AT NEILSON RD (PX 1728),-79.2257449965017,43.8122189998248,2,13442276,1728,36667,2018-01-25
4221,LIVONIA PL AT NEILSON RD & PURPLEDUSK TRL (PX 1778),-79.206292004696,43.7855409986652,2,13445040,1778,36625,2018-01-31
4222,HIGHWAY 401 S TCS AT LORD SEATON RD & YONGE ST (PX 1259),-79.4081850057908,43.7526879957776,2,13449973,1259,35861,2017-05-27
4223,WILLIAM CARSON CRES AT YONGE ST (PX 508),-79.4074499974863,43.7473020010599,2,13450770,508,25681,2010-04-12
4224,QUEENS QUAY AT YONGE ST (PX 1588),-79.3747090057284,43.6419279972682,2,13467923,1588,23931,2009-04-22
4225,YONGE ST AT AYLMER AVE & BELMONT ST (PX 42),-79.3889869984761,43.6755879989725,2,13462557,42,41965,2021-07-28
4226,HEATH ST W AT YONGE ST (PX 1291),-79.3949360029505,43.690199001807,2,13459913,1291,41941,2021-07-28
4227,EGLINTON AVE AT YONGE ST (PX 49),-79.3983660053511,43.7067309998852,2,13457078,49,31131,2014-05-03
4228,LAWRENCE AVE AT YONGE ST (PX 55),-79.4021949941736,43.7251010003066,2,13454250,55,40749,2020-03-03
4229,POYNTZ AVE AT YONGE ST (PX 945),-79.4105590035613,43.7599470002509,2,13448917,945,32921,2015-12-02
4230,SHEPPARD AVE AT YONGE ST (PX 125),-79.4109369995849,43.7615080021222,2,13448689,125,39455,2019-11-26
4231,ELMHURST AVE AT GREENFIELD AVE & YONGE ST (PX 1100),-79.4113779967333,43.7632620005318,2,13448470,1100,33853,2016-05-18
4232,ELMWOOD AVE AT NORTH YORK BLVD & YONGE ST (PX 1099),-79.4122469987925,43.7666869988071,2,14067768,1099,29005,2012-07-04
4233,BISHOP AVE AT HENDON AVE & YONGE ST (PX 1151),-79.4160010015757,43.7816370012459,2,13445900,1151,35605,2017-03-25
4234,# 5765 YONGE ST AT YONGE ST,-79.416325848,43.782915602,2,13445726,,7189,1998-03-30
4235,# 5785 YONGE ST AT YONGE ST,-79.416475933,43.78353446,2,13445658,,7190,1998-03-31
4236,STEELES AVE AT YONGE ST (PX 131),-79.4200839983631,43.7979989978168,2,13443870,131,38577,2019-03-21
4237,DIXON RD AT RAMP HIGHWAY 401 E/B (PX 794),-79.5677279980466,43.6922239964703,2,13459955,794,35535,2016-12-13
4238,DIXON RD AT HIGHWAY 427 N/B OFF RAMP (PX 1250),-79.5994189958282,43.686558002076,2,13461072,1250,34939,2016-12-05
4239,ATTWELL DR AT DIXON RD & SKYWAY AVE (PX 953),-79.5868230050745,43.6879480009482,2,13460801,953,34919,2016-11-29
4240,LAKE SHORE BLVD AT LOWER JARVIS ST (PX 210),-79.3698550005375,43.6456310039051,2,13467437,210,29195,2012-08-25
4241,FRONT ST E AT LOWER JARVIS ST & JARVIS ST (PX 2),-79.3714639959891,43.6494499970874,2,13466793,2,41333,2020-01-25
4242,JARVIS ST AT KING ST (PX 3),-79.3719129962965,43.6504630011365,2,13466630,3,41331,2020-01-25
4243,CHARLES ST E AT JARVIS ST & MOUNT PLEASANT RD (PX 13),-79.3799049943774,43.6699730000565,2,13463463,13,41937,2021-07-29
4244,MOUNT PLEASANT RD AT ROXBOROUGH ST,-79.381316273,43.679564007,2,13461821,,7199,1998-01-07
4245,MOUNT PLEASANT RD AT SOUDAN AVE (PX 1009),-79.3892919949504,43.7060840034044,2,13457151,1009,41437,2021-03-10
4246,BLYTHWOOD RD AT MOUNT PLEASANT RD (PX 140),-79.3941559976145,43.7178899959747,2,13455270,140,35195,2017-01-19
4247,FRONT ST E AT LOWER SHERBOURNE ST & SHERBOURNE ST (PX 253),-79.3678919991888,43.6503940022713,2,13466633,253,41347,2020-01-25
4248,LOWER SHERBOURNE ST AT THE ESPLANADE (PX 1441),-79.36730099862,43.6490460030166,2,13466844,1441,40005,2020-08-27
4249,ISABELLA ST AT SHERBOURNE ST (PX 1391),-79.3757899946474,43.6696559956365,2,13463512,1391,29087,2012-08-29
4250,HOWARD ST AT SHERBOURNE ST (PX 1458),-79.3764490036737,43.6712719982172,2,13463233,1458,39957,2020-02-11
4251,ELLESMERE RD AT MONDEO DR & STATTON PUBLIC SCHOOL (PX 1607),-79.2877170019534,43.7642589959731,2,13974857,1607,33775,2016-05-19
4252,DUNDALK DR AT ELLESMERE RD & WYE VALLEY RD (PX 2066),-79.2838370004834,43.7651679986333,2,13447955,2066,33503,2016-04-05
4253,ELLESMERE RD AT MIDLAND AVE (PX 697),-79.2711099948025,43.7679239978028,2,13447496,697,33489,2016-04-02
4254,BELLAMY RD N AT ELLESMERE RD (PX 700),-79.2417589942758,43.7743339999201,2,13446514,700,33451,2016-04-04
4255,ELLESMERE RD AT MORRISH RD (PX 1614),-79.1734009966278,43.7901100023015,2,13444398,1614,33219,2016-02-10
4256,ONTARIO ST AT WELLESLEY ST (PX 1575),-79.3722080059897,43.667634002886,2,13463868,1575,24167,2009-07-29
4257,FRONT ST AT PARLIAMENT ST (PX 244),-79.3627399965426,43.6515680014606,2,13466427,244,41757,2021-05-15
4258,PARLIAMENT ST AT QUEEN ST (PX 246),-79.3644619956306,43.6556150040245,2,13465795,246,41813,2021-05-15
4259,CARLTON ST AT PARLIAMENT ST (PX 250),-79.3679809972324,43.6642849960948,2,13464403,250,35353,2017-01-21
4260,PARLIAMENT ST AT WINCHESTER ST (PX 922),-79.3686319955853,43.6658750041194,2,13464154,922,28607,2012-02-29
4261,PROGRESS AVE AT RAMP HIGHWAY 401 E/B & SCAR TOWN CENTRE (PX 1526),-79.2591729963176,43.7784439993296,2,13446018,1526,33461,2016-03-21
4262,CORPORATE DR AT PROGRESS AVE & SCARBOROUGH TOWN CENTRE (PX 1385),-79.2554450059152,43.7784849955906,2,13446002,1385,33179,2016-03-09
4263,CIVIC CENTRE CRT AT THE WEST MALL (PX 1525),-79.5660010008574,43.6422479959746,2,13468202,1525,41175,2020-11-04
4264,LANSCO RD AT WILLIAM KITCHEN RD,-79.2805884197703,43.7726271039327,1,20110483,2053,7220,1998-12-08
4265,MONTANA AVE AT WILSON AVE,-79.502016302,43.722195924,2,13454832,,18855,2006-11-01
4267,CHAMPLAIN BLVD AT WILSON AVE,-79.444615874,43.735146531,2,13452812,,35647,2017-03-20
4268,BEVERLY HILLS DR AT WILSON AVE (PX 2238),-79.5168459975735,43.7190959960114,2,13455348,2238,33617,2016-04-07
4269,JETHRO RD AT WILSON AVE (PX 1371),-79.5184290048461,43.7187610041526,2,13455405,1371,33585,2016-04-07
4270,OLD YONGE ST AT YORK MILLS RD,-79.399640839,43.744799627,2,13451174,,25083,2009-12-16
4271,HARRISON RD AT YORK MILLS RD (PX 1297),-79.3787570030832,43.7497439989407,2,13450372,1297,33301,2016-03-09
4272,SILVERDALE CRES AT VALENTINE DR & YORK MILLS RD (PX 978),-79.3413600050377,43.7570529999057,2,13449192,978,33309,2016-03-09
4274,BAYVIEW AVE AT ROSEDALE VALLEY RD (PX 282),-79.3601519991226,43.6701969974788,2,13463374,282,40429,2020-08-27
4275,BAYVIEW AVE AT SUTHERLAND DR,-79.372503776,43.698730978,2,13458292,,38931,2019-05-23
4276,BAYVIEW AVE AT MILLWOOD RD (PX 171),-79.3746150032191,43.7042689964237,2,13457422,171,26599,2010-12-07
4277,# 1929 BAYVIEW AVE AT BAYVIEW AVE,-79.378204085,43.717255314,2,13497408,,39601,2019-12-19
4278,BAYVIEW AVE AT BLYTHWOOD RD & SUNNYBROOK HOSPITAL (PX 200),-79.3789389950521,43.7209750042435,2,13454763,200,27087,2011-03-23
4279,KEELE ST AT WHITBURN CRES (PX 1255),-79.484559001656,43.7369440032702,2,13452617,1255,40951,2020-10-29
4280,# 2365 BAYVIEW AVE AT CRESCENT SCHOOL (PX 1766),-79.3812399946962,43.7330399968726,1,443573,1766,27603,2011-05-19
4281,BAYVIEW AVE AT YORK MILLS RD (PX 644),-79.384154996538,43.7480590001619,2,13450611,644,39513,2019-12-03
4282,BAYVIEW AVE AT SHEPPARD AVE (PX 648),-79.3880560011968,43.766588995603,2,13447964,648,38989,2019-06-13
4283,BAYVIEW AVE AT RUDDINGTON DR (PX 653),-79.3927449965124,43.7880230034471,2,13445078,653,23711,2009-03-30
4284,BAYVIEW AVE AT CUMMER AVE (PX 651),-79.3935960040456,43.7922969999153,2,13444532,651,36373,2017-12-06
4285,BAYVIEW AVE AT STEELES AVE (PX 652),-79.3962299959798,43.8032699961068,2,13443242,652,36605,2018-01-30
4286,BROWNS LINE AT LAKE SHORE BLVD (PX 242),-79.5428339959882,43.5922950040153,2,13470690,242,34011,2016-06-11
4287,MORNINGSIDE AVE AT TEFFT RD (PX 1739),-79.1877780038679,43.7727009969719,2,13446607,1739,33349,2016-03-02
4288,ELLESMERE RD AT MORNINGSIDE AVE (PX 719),-79.1933420001643,43.7853440023858,2,13445039,719,37847,2018-10-31
4289,MORNINGSIDE AVE AT OLD FINCH AVE & FINCH AVE (PX 1787),-79.2150760056783,43.8187680018925,2,13441963,1787,33329,2016-03-02
4290,MANHATTAN DR AT WARDEN AVE (PX 914),-79.297389997306,43.7519600012273,2,13449852,914,32381,2015-05-05
4291,CAMBRIDGE AVE AT PRETORIA AVE,-79.359673027,43.6785615,2,13461946,,10891,2002-08-13
4292,BROADVIEW AVE AT DANFORTH AVE (PX 294),-79.3588719975307,43.6762019988253,2,13462375,294,42283,2021-08-24
4293,BROADVIEW AVE AT HILLSIDE DR (PX 1812),-79.3562970053072,43.6859790036305,2,13460586,1812,39151,2019-09-04
4294,MCLEVIN AVE AT SEWELLS RD (PX 1700),-79.2139319970689,43.8105479978716,2,13442384,1700,41199,2020-11-11
4295,HIGHWAY 401 AT MARTIN GROVE RD,-79.5696265967014,43.6910924984145,1,908944,,7254,1998-04-15
4296,MARTIN GROVE RD AT NOTTINGHILL GT & WINTERTON DR (PX 1785),-79.5622470030458,43.6724219970166,2,13463462,1785,30961,2014-04-10
4297,MARTIN GROVE RD AT REDGRAVE AVE & THE WESTWAY (PX 787),-79.5671629987155,43.683336003284,2,13461594,787,33991,2016-05-07
4298,MARTIN GROVE RD AT SILVERSTONE DR (PX 1519),-79.5985979941832,43.7509009992157,2,13450610,1519,33241,2016-02-29
4299,CONSUMERS RD AT PARKWAY PL & 90M S OF YORKLAND (PX 1280),-79.3308999987993,43.7705099977291,2,30096273,1280,37533,2018-06-14
4300,BOOTH AVE AT LANEWAY N OF LAKE SHORE BLVD,-79.34159703,43.655470597,2,14037370,,7259,1998-01-29
4301,LN N OF LAKE SHORE BLVD AT LOGAN AVE,-79.340318318,43.655277338,2,14037330,,9926,2002-02-04
4302,CARLAW AVE AT LANEWAY 75M N OF LAKE SHORE BLVD E,-79.337899492,43.655810419,2,14037395,,35913,2017-07-10
4303,LAIRD DR AT VANDERHOOF AVE,-79.364086002,43.711793532,2,13456193,,38535,2019-03-20
4304,DANFORTH AVE AT PAPE AVE (PX 345),-79.3448420042793,43.6789510012098,2,13461839,345,42287,2021-08-21
4305,GATEFORTH DR AT SHEPPARD AVE (PX 1789),-79.2303209972918,43.7955940028267,2,13443821,1789,28649,2012-04-16
4306,GRAND MARSHALL DR AT SHEPPARD AVE & WATER TOWER GT (PX 1786),-79.1948800057969,43.8030770020205,2,13442992,1786,27237,2011-04-07
4307,SHEPPARD AVE AT VANDORF ST,-79.155669231,43.803094377,2,13442935,,30353,2013-10-07
4308,NEILSON RD AT SHEPPARD AVE E (PX 1222),-79.2176649956686,43.7981219999097,2,13443509,1222,39947,2019-11-04
4309,DEAN PARK RD AT ROUGE RIVER DR & SHEPPARD AVE (PX 1989),-79.1803929942472,43.8062879969645,2,13442679,1989,30935,2014-04-03
4310,SHEPPARD AVE E AT BRIAN DR & CONSUMERS RD (PX 906),-79.331235997518,43.7750990007443,2,13446581,906,39367,2019-11-26
4311,SHAUGHNESSY BLVD AT SHEPPARD AVE E (PX 745),-79.3533229963672,43.7737289975791,2,13446814,745,40949,2020-10-27
4312,ARROW RD AT SHEPPARD AVE (PX 861),-79.5293270061268,43.7356960003888,2,13452894,861,30657,2014-03-01
4313,# 2020 SHEPPARD AVE AT SHEPPARD AVE,-79.513221028,43.739389324,2,13452283,533,7272,1998-11-19
4314,BRENTWOOD AVE AT EASTON RD & SHEPPARD AVE (PX 1662),-79.4257369938393,43.7582180028749,2,13449194,1662,20371,2007-06-20
4315,DONLANDS AVE AT SAMMON AVE (PX 659),-79.3395269946075,43.6858419965568,2,13460561,659,37313,2018-05-16
4316,COSBURN AVE AT DONLANDS AVE (PX 668),-79.3416900010339,43.6911719996209,2,13459601,668,27065,2011-03-15
4317,ALBION RD AT KIPLING AVE (PX 734),-79.580402002839,43.7397239969432,2,13452362,734,31527,2014-11-29
4318,KIPLING AVE AT RACINE RD,-79.56870596,43.715887921,2,13455971,,17435,2006-02-21
4319,KIPLING AVE AT TORLAKE CRES (PX 946),-79.5225520042066,43.6115419984935,2,13470148,946,31737,2014-12-16
4320,KIPLING AVE AT THE QUEENSWAY (PX 568),-79.5267410052857,43.6209179956827,2,13469800,568,31573,2014-12-02
4321,KIPLING AVE AT OLIVEWOOD RD (PX 1323),-79.5327399982724,43.6355269973931,2,13468871,1323,31675,2014-12-16
4322,BLOOR ST AT KIPLING AVE (PX 1321),-79.5353600022409,43.641794003761,2,13468211,1321,29547,2013-01-10
4323,KIPLING AVE AT RATHBURN RD (PX 727),-79.5432250015683,43.6598580030827,2,13465491,727,38375,2019-02-21
4324,KIPLING AVE AT PRINCESS MARGARET BLVD (PX 728),-79.5477500014642,43.6700810024796,2,13463854,728,31677,2014-12-16
4325,KIPLING AVE AT WIDDICOMBE HILL BLVD (PX 1359),-79.5517119968769,43.6789370037179,2,13462349,1359,41171,2020-11-04
4326,KIPLING AVE AT THE WESTWAY (PX 730),-79.5547030027643,43.685624998557,2,13461140,730,31679,2014-12-16
4327,KIPLING AVE AT STEVENSON RD,-79.582711626,43.744497306,2,13451617,,32623,2015-05-15
4328,LESLIE ST AT MOSLEY ST,-79.32905935,43.660553261,2,13464921,,29881,2013-05-21
4329,COLDWATER RD AT FARMSTEAD RD & LESLIE ST (PX 2112),-79.3604079964925,43.7548470038053,2,13449536,2112,37903,2018-10-25
4331,HIGHWAY 401 S TCS AT LESLIE ST & LESMILL RD (PX 754),-79.3619190010597,43.7637430030248,2,13448296,754,39615,2020-02-13
4332,LESLIE ST AT TANGLE BRIARWAY & VAN HORNE AVE (PX 1012),-79.3665609973673,43.7837389974743,2,13445549,1012,24835,2009-11-30
4333,CASTLEBURY CR AT CLANSMAN BLVD & LESLIE ST (PX 1050),-79.3695200056436,43.7964909975643,2,13443979,1050,25011,2009-12-17
4334,HIGHWAY 401 E/B OFF/ON RAMP AT MEADOWVALE RD (PX 1695),-79.1657470011824,43.7983180005643,2,13502488,1695,29455,2012-11-29
4335,MEADOWVALE RD AT SHEPPARD AVE E (PX 1220),-79.17081100203,43.8083759964357,2,13442521,1220,37649,2018-08-23
4336,MEADOWVALE RD AT ZOO RD & NORTH ACCESS (PX 1798),-79.1774550018825,43.8229069988491,2,13441775,1798,37653,2018-08-23
4337,DON MILLS RD AT O CONNOR DR (PX 444),-79.3396480045099,43.6955739984296,2,13458761,444,33283,2016-04-20
4339,DON MILLS RD AT EGLINTON AVE (PX 454),-79.3388729983062,43.7205000044364,2,13454752,454,30139,2013-05-15
4340,CHIPPING RD AT DON MILLS RD (PX 1045),-79.3454449965527,43.7447349985301,2,13451065,1045,36839,2018-03-13
4342,DON MILLS RD AT MALLARD RD (PX 1044),-79.3463520017443,43.7482140000792,2,13450514,1044,26603,2010-12-08
4343,DON MILLS RD AT YORK MILLS RD (PX 626),-79.347045002326,43.755810996537,2,13449368,626,38797,2019-05-09
4344,DON MILLS RD AT SHEPPARD AVE (PX 627),-79.347040002097,43.7751070040083,2,13446608,627,38291,2019-01-24
